vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,car_name_freq
6,60000,20.4,1197,81.8,5,525000,781
4,33000,20.73,1373,91.1,5,713000,346
11,110000,16.2,1599,103.2,5,250000,492
8,30000,16.02,1373,93.7,7,580000,343
4,11500,11.5,2996,362.0,5,7595000,36
6,148000,19.67,1582,126.2,5,950000,336
6,53000,16.93,1197,103.2,5,575000,247
10,98000,12.99,2494,100.0,8,635000,545
4,20000,17.5,1199,88.7,5,750000,101
7,42000,17.4,1497,117.3,5,645000,757
4,35000,12.0,1991,184.0,5,3995000,125
4,16300,17.61,1998,184.0,5,2950000,152
7,244400,12.99,2494,100.6,8,900000,545
2,10000,23.84,1199,84.0,5,500000,145
5,23593,18.15,1198,82.0,6,475000,66
3,20000,28.09,1248,88.5,5,850000,346
1,23000,19.01,1462,103.2,6,1045000,7
3,22886,14.62,1493,113.42,5,1785000,50
5,70000,18.6,1197,81.83,5,450000,906
2,34500,21.56,1462,103.25,5,921000,346
2,15000,19.0,1194,94.68,5,750000,33
3,28000,23.01,999,67.0,5,345000,306
7,56000,17.68,1968,174.33,5,1650000,64
4,70000,15.4,1997,120.0,7,1100000,273
9,121000,12.99,2494,100.0,8,1250000,545
2,25000,21.5,1497,108.5,5,862000,85
4,48800,16.0,2179,140.0,7,1300000,330
9,76122,15.1,2179,140.0,7,645000,330
4,41000,18.9,1197,81.86,5,595000,580
8,71000,18.6,1197,85.8,5,470000,781
10,81000,17.1,1591,121.3,5,336000,492
1,1005,17.41,1956,167.68,5,1585000,19
8,80000,23.4,1248,74.0,5,420000,890
2,5000,21.7,998,67.0,5,455000,13
6,56836,15.29,1591,121.3,5,790000,336
6,46215,15.8,1499,110.0,5,690000,374
8,88000,12.05,2179,120.0,8,585000,273
5,62000,24.3,1248,88.5,5,795000,295
4,38461,26.8,1462,103.0,7,790000,343
6,44983,18.6,1197,81.83,5,565000,906
4,15735,17.4,1497,117.6,5,925000,757
7,84000,15.1,2179,140.0,7,900000,330
5,66000,25.2,1248,74.0,5,650000,781
5,77000,22.54,1396,88.73,5,650000,906
10,32908,18.9,998,67.1,5,250000,717
10,78000,21.9,1396,90.0,5,450000,906
4,12351,21.4,1197,83.1,5,640000,364
5,62000,12.7,2179,187.7,5,3950000,51
12,63000,16.1,1197,85.0,5,220000,781
4,25100,18.9,1197,82.0,5,549000,580
5,56205,18.19,1197,103.2,5,650000,247
4,20000,20.73,1373,91.1,5,800000,346
3,37000,18.6,1197,81.83,5,740000,906
9,35000,17.5,1197,85.8,5,350000,890
9,36000,20.92,998,67.1,5,245000,778
4,28847,19.12,1373,91.1,5,850000,346
5,55000,24.52,1248,88.5,7,595000,343
6,60000,15.37,1196,73.0,7,250000,125
5,72168,20.14,1498,88.8,5,695000,373
3,40000,23.95,998,67.05,5,350000,778
5,85000,19.67,1582,126.2,5,1095000,336
7,44000,20.73,1373,91.2,5,585000,346
9,64000,18.5,1197,82.9,5,290000,906
9,47000,17.92,1086,62.1,5,260000,139
3,34000,18.6,1197,81.83,5,835000,906
9,45000,11.8,2967,246.7,5,2500000,6
6,55429,21.21,1197,81.8,5,515000,781
5,72000,25.32,1198,77.0,6,475000,66
5,27946,24.7,1498,98.63,5,740000,362
6,65000,16.2,1199,74.0,5,465000,373
2,15700,14.7,1496,120.69,5,1145000,374
5,50000,23.9,1582,126.2,5,750000,492
9,32000,17.5,1298,85.8,5,430000,890
3,35000,23.01,999,67.0,5,415000,306
4,64000,22.54,1396,88.73,5,610000,906
3,20000,22.0,1197,81.8,5,690000,781
5,18000,21.63,998,67.04,5,450000,237
5,41000,18.6,1197,81.86,5,525000,906
3,20672,18.3,1199,88.76,5,825000,362
7,69000,16.93,1197,103.2,5,485000,247
13,52000,12.7,2609,120.0,8,365000,273
9,87000,20.5,1598,103.5,5,475000,182
4,15700,17.0,1198,108.5,5,650000,85
5,90000,11.36,2755,171.5,7,1750000,545
8,45019,22.74,796,47.3,5,285000,778
4,60000,18.6,1197,81.83,5,595000,906
4,53154,17.5,1298,85.8,5,725000,890
5,47000,18.5,1493,113.42,5,990000,336
11,70000,19.81,1086,68.05,5,170000,410
3,68368,25.5,1498,98.6,5,1010000,101
8,89000,21.9,1396,88.8,5,400000,906
1,6000,18.15,998,118.35,5,1230000,58
8,120000,20.45,1461,83.8,5,380000,218
4,70000,21.4,1197,83.1,5,620000,364
4,35000,20.51,998,67.04,5,400000,717
5,21000,25.32,1198,77.0,5,425000,66
4,68000,17.5,1199,88.7,5,750000,101
9,57000,22.07,1199,73.9,5,335000,373
6,50000,21.19,1396,88.73,5,590000,906
5,4300,21.4,1197,83.1,5,665000,364
3,35000,17.7,1591,121.3,5,900000,492
9,100000,20.77,1248,88.8,7,525000,343
5,50000,18.15,1198,82.0,6,400000,66
14,90000,16.9,1497,100.0,5,275000,757
5,50000,20.85,1197,83.14,5,489000,890
5,24000,20.51,998,67.0,5,375000,717
10,95000,16.07,1995,181.0,5,1125000,152
10,40000,17.0,1197,80.0,5,250000,906
8,60000,16.07,1995,181.0,4,1300000,152
9,98000,21.27,1396,88.76,5,375000,906
2,3500,22.54,1396,88.73,5,895000,906
9,48507,15.6,1196,70.0,5,270000,271
3,18000,18.9,1197,81.86,5,490000,580
4,47000,21.72,1498,108.6,5,1075000,182
2,18000,20.3,1086,68.0,5,450000,139
3,26000,21.5,1497,108.5,5,950000,85
6,112000,26.59,1248,74.0,5,550000,890
7,44000,22.74,796,47.3,5,225000,778
17,170000,12.0,1493,100.0,5,150000,757
7,115000,12.99,2494,100.0,7,990000,545
6,120000,15.4,2179,120.0,7,910000,273
3,23540,14.8,1497,121.36,5,1025000,374
4,39000,27.39,1248,74.0,5,695000,364
9,94000,23.0,1396,90.0,5,390000,906
7,90000,26.6,998,58.16,5,300000,717
4,70000,17.4,1497,117.3,5,880000,757
8,90000,23.4,1248,74.0,5,460000,890
7,17000,18.9,1197,81.86,5,435000,580
6,61000,14.7,1496,120.69,5,725000,374
5,50000,20.85,1197,83.14,5,580000,890
10,100000,17.8,1248,75.0,5,330000,781
9,33000,17.4,1497,117.3,5,675000,757
6,102000,25.2,1248,74.0,5,550000,781
6,85000,20.4,1197,81.8,5,550000,781
3,66817,21.5,1497,108.5,5,665000,85
4,27000,15.37,1196,73.0,5,410000,125
13,89430,18.9,1061,67.0,5,249000,717
5,79000,18.0,1198,86.7,5,490000,362
3,28000,22.0,1582,126.2,5,1300000,492
11,58980,12.8,2494,102.0,8,450000,545
5,70000,19.87,1461,83.8,5,580000,218
2,10000,23.95,998,67.05,5,360000,778
4,60008,17.01,1582,126.2,5,975000,336
4,28000,17.4,1497,117.3,5,880000,757
4,50000,28.4,1248,74.02,5,850000,890
15,57000,9.5,2997,231.1,5,411000,125
10,74000,20.54,1598,103.6,5,415000,247
2,34000,13.8,2999,174.57,7,2300000,1
4,46000,15.11,1598,103.6,5,790000,373
5,44000,20.51,998,67.0,5,340000,717
7,49000,17.11,1968,174.33,5,1850000,99
9,95000,14.42,1995,147.6,5,595000,3
2,7100,20.0,999,72.0,7,710000,12
2,30000,18.6,1197,81.86,5,675000,906
3,40000,17.4,1197,81.86,5,790000,906
6,23000,20.14,1498,88.8,5,545000,373
6,42000,20.14,1498,88.8,5,640000,373
5,36545,23.1,998,67.04,5,450000,237
6,38000,25.83,1498,99.0,5,550000,65
12,35000,19.7,796,46.3,5,220000,778
10,120000,12.8,2494,102.0,8,450000,545
2,5000,21.21,1197,81.8,5,730000,890
13,40000,19.7,796,46.3,5,180000,778
3,30000,20.4,1197,81.8,5,480000,781
3,70000,20.3,1199,84.0,5,450000,37
7,40000,17.4,1497,117.3,5,650000,757
4,50000,21.13,1498,108.6,5,950000,182
11,54000,16.8,1497,118.0,5,310000,757
8,30000,18.5,1197,82.85,5,430000,906
11,58200,12.05,2179,120.0,8,465000,273
3,10000,18.9,1197,81.86,5,475000,580
4,45000,27.39,1248,74.0,5,675000,364
6,64700,18.0,1497,117.3,5,690000,757
6,39900,14.7,1798,177.5,5,935000,59
4,54500,19.12,1373,91.1,5,730000,346
9,60000,16.8,1497,116.4,5,425000,757
11,80000,17.8,1248,75.0,5,270000,781
6,35000,20.73,1373,91.1,5,600000,346
3,68000,25.5,1498,98.6,5,955000,101
2,52000,23.1,998,67.04,5,400000,237
1,7000,14.11,2199,197.2,7,3250000,4
3,15000,21.63,998,67.05,5,485000,237
6,50000,22.74,796,47.3,5,230000,778
5,38000,25.17,799,53.3,5,375000,306
15,120000,17.7,1497,78.0,5,200000,757
10,82000,20.0,1399,68.0,5,290000,271
5,39000,20.14,1498,88.0,5,550000,373
6,46821,17.68,1968,174.33,5,2200000,64
3,50000,18.78,999,75.0,5,725000,373
16,100000,19.7,796,46.3,5,100000,778
5,60000,13.68,2393,147.8,7,1770000,545
4,50000,17.6,2179,153.86,7,1223000,41
14,20000,13.5,1799,130.0,5,265000,59
5,89000,12.62,2198,158.0,7,2195000,47
7,43000,16.36,2179,187.7,5,2075000,52
7,113000,15.4,2523,75.0,7,685000,273
5,49000,18.7,1199,88.7,5,575000,175
8,45000,14.4,1598,103.6,5,465000,247
4,55000,12.55,2982,168.5,7,2695000,187
4,20000,31.79,998,58.33,5,475000,237
5,29200,17.21,1197,103.5,5,790000,373
9,60000,16.55,1968,147.51,5,1045000,99
2,10000,19.39,1461,108.49,0,1154000,8
5,40000,17.9,2143,168.0,5,3500000,36
7,69000,18.88,1995,184.0,5,2150000,152
5,54000,28.4,1248,74.0,5,610000,781
7,65598,21.14,1498,103.6,5,465000,182
12,80000,19.7,796,46.3,5,125000,778
8,55000,26.6,998,58.16,5,265000,717
5,40000,24.52,1248,88.5,7,810000,343
7,151768,12.55,2982,168.7,7,1550000,187
8,45000,15.0,1598,103.6,5,625000,182
8,80000,25.8,1498,98.6,5,420000,362
8,69000,18.12,1995,190.0,5,1575000,118
6,110000,25.1,1498,98.6,5,730000,757
4,70000,18.42,1995,182.46,5,1700000,10
14,152358,10.1,2354,152.0,5,600000,28
7,80633,26.0,1498,98.6,5,575000,757
4,74030,13.68,2393,147.51,7,1150000,545
2,5000,16.55,2498,105.0,6,975000,62
6,25000,20.51,998,67.04,5,400000,717
8,80000,23.4,1248,74.0,5,475000,890
10,74703,16.95,1197,78.9,5,400000,410
6,10000,23.1,998,67.04,5,410000,237
3,10000,17.4,1197,81.86,5,750000,906
11,150821,18.9,998,67.1,5,160000,717
9,198000,12.8,2494,102.0,7,1125000,545
4,18000,18.6,1197,81.83,5,725000,906
7,71425,22.7,1498,89.84,5,571000,374
9,48000,15.6,1196,70.0,5,295000,271
14,120000,18.7,1896,66.0,5,271000,59
5,75000,22.48,1995,187.74,5,2600000,118
10,130000,17.0,1497,118.0,5,350000,757
5,20000,17.0,1197,80.0,5,615000,906
6,13000,15.29,1591,121.3,5,950000,336
3,20000,23.0,1498,98.96,5,999000,374
5,30000,14.7,1798,177.5,5,1050000,59
6,19238,20.85,1197,83.14,5,490000,890
3,38815,28.4,1248,74.0,5,775000,781
10,71000,13.7,1798,157.75,5,465000,93
4,66000,14.24,2755,174.5,7,2500000,187
7,56641,22.05,796,47.3,5,185000,778
7,90000,23.4,1248,74.0,5,465000,890
9,70000,18.9,998,67.1,5,210000,717
4,30000,28.4,1248,74.02,5,650000,890
11,50503,17.92,1086,62.1,5,190000,139
6,50000,26.59,1248,74.0,5,475000,890
7,36000,16.02,1373,93.7,7,645000,343
3,11000,17.09,2993,261.4,4,5600000,18
7,40000,25.17,799,53.3,5,250000,306
4,120000,26.0,1498,98.6,5,750000,757
4,70000,15.4,2179,120.0,7,900000,273
5,40000,16.0,1997,140.0,7,1100000,330
9,91000,18.88,1995,184.0,5,1100000,152
4,20000,18.6,1197,81.83,5,600000,906
6,33860,20.51,998,67.04,5,325000,717
3,47000,20.51,998,67.0,5,415000,717
7,150000,19.01,1461,108.45,5,485000,218
3,50000,17.5,1373,91.1,7,760000,343
3,60000,19.95,1197,81.8,5,400000,890
5,51000,18.9,1197,82.0,5,530000,580
7,80000,14.21,2143,203.0,5,1999000,125
7,40000,17.0,1197,80.0,5,475000,906
9,60000,22.07,1199,73.9,5,260000,373
11,34178,17.0,1497,118.0,5,430000,757
13,93000,16.1,1298,88.2,5,165000,781
4,27000,28.4,1248,74.02,5,875000,890
10,49000,13.5,2987,254.79,5,1700000,37
6,35000,18.6,1197,81.83,5,525000,906
8,72647,19.1,1197,85.8,5,500000,890
5,30000,22.3,799,53.26,5,375000,306
13,66000,14.8,1799,130.2,5,414000,59
6,5000,20.36,1197,78.9,5,400000,410
5,37000,22.77,1498,98.59,5,850000,374
4,47050,21.21,1197,81.8,5,530000,781
5,7001,21.7,999,67.05,5,325000,10
7,50000,23.1,998,67.04,5,440000,237
8,45000,20.0,1399,68.1,5,375000,271
8,127000,11.5,2982,171.0,7,1450000,187
5,53000,33.54,998,67.04,5,380000,717
13,57000,11.74,1796,186.0,5,895000,118
10,65000,17.92,1086,62.1,5,310000,139
5,15000,15.97,2993,258.0,5,5000000,25
8,64000,17.92,1086,62.1,5,240000,139
1,1200,21.7,998,67.0,5,500000,13
12,214000,12.99,2494,100.6,7,525000,545
7,35000,15.5,1198,86.7,5,425000,362
6,38000,16.93,1197,103.2,5,545000,247
12,101689,13.5,1799,130.0,5,465000,59
10,132734,12.8,2494,102.0,8,955000,545
5,28117,20.85,1197,83.14,5,615000,890
8,56000,23.4,1248,74.0,5,359000,890
3,70000,27.39,1248,74.0,5,600000,364
5,120000,20.62,1198,67.0,7,200000,85
2,40000,21.4,1197,83.1,5,525000,364
7,50000,18.6,1197,85.8,5,450000,781
6,65000,12.99,2494,100.6,7,850000,545
10,50000,20.92,998,67.1,5,145000,778
4,32000,11.0,2987,258.0,7,7000000,12
8,57000,17.0,1497,118.0,5,590000,757
8,140000,26.6,998,58.16,5,275000,717
5,60000,23.95,998,67.05,5,280000,778
7,30666,22.32,1582,126.3,5,565000,492
8,50000,14.59,1997,245.0,5,1800000,152
9,80000,13.14,1798,160.0,5,395000,93
5,39000,14.3,1598,103.52,5,625000,182
9,44906,17.01,1591,121.3,5,580000,492
8,45000,23.4,1248,74.0,5,374000,890
5,60240,15.96,2523,62.1,7,665000,211
10,90000,19.3,1248,73.9,5,250000,890
13,124000,19.81,1086,68.05,5,150000,410
8,65000,16.09,1995,184.0,5,2150000,23
9,100000,15.96,2523,62.1,7,400000,211
3,35000,24.3,1248,88.5,5,975000,295
3,40000,17.5,1199,88.7,5,700000,101
2,10000,16.78,1995,190.0,5,5500000,6
6,75000,26.0,1498,98.6,5,550000,757
5,35000,18.9,1197,82.0,5,420000,580
10,110000,15.8,1598,105.0,5,250000,247
4,37000,20.4,1197,81.8,5,565000,781
5,14000,22.3,799,53.26,5,370000,306
4,80000,16.5,1493,70.0,7,750000,211
7,60000,20.36,1197,78.9,5,276000,410
5,65000,14.67,1798,177.46,5,1525000,93
4,26000,21.4,1197,83.1,5,725000,364
4,46975,12.9,2755,174.5,7,3080000,187
8,69000,26.2,998,58.2,5,290000,717
8,120000,12.99,2494,100.6,8,955000,545
2,20000,22.5,999,67.0,5,270000,75
6,10000,18.9,1197,82.0,5,450000,580
3,18000,17.21,1197,103.6,5,865000,373
2,14000,23.0,1498,98.96,5,1245000,374
10,7000,19.7,796,46.3,5,150000,778
3,25000,18.9,1197,81.86,5,480000,580
3,25344,12.9,2755,174.5,7,3485000,187
6,60000,17.43,1396,105.5,5,570000,492
2,23368,20.14,1498,88.5,5,810000,373
5,46000,13.68,2393,147.51,8,1650000,545
6,30000,17.1,1591,121.3,5,635000,492
3,39000,18.6,1197,81.83,5,795000,906
5,50000,26.0,1498,98.6,5,660000,757
9,64498,15.6,1497,116.3,5,450000,757
4,52000,27.39,1248,74.0,5,575000,364
7,50000,20.51,998,67.04,5,260000,717
11,80000,15.6,1196,70.0,5,250000,271
6,32000,16.2,1199,74.0,5,615000,373
4,19744,24.0,1186,73.97,5,540000,580
4,19955,15.37,1196,73.0,5,390000,125
1,5000,21.21,1197,81.8,5,610000,781
4,34052,25.5,1498,98.6,5,1005000,101
4,52000,11.36,2755,171.5,7,1965000,545
10,110000,20.0,1399,68.0,5,250000,271
7,43000,17.43,1396,105.5,5,600000,492
7,44000,17.68,1968,174.33,5,1751000,64
5,29000,17.21,1197,103.5,5,665000,373
5,34114,21.01,1197,81.8,5,639000,364
7,34400,18.9,1197,82.0,5,515000,580
5,45800,21.79,998,67.05,5,455000,717
2,26000,24.3,1248,88.5,5,875000,295
3,12998,17.5,1373,91.1,7,899000,343
10,70000,17.5,1298,85.8,5,240000,890
10,45854,16.95,1197,78.9,5,330000,410
10,56000,14.21,2143,203.0,5,1235000,125
10,86000,19.3,1248,73.9,5,420000,890
4,55000,26.21,1248,88.5,5,675000,346
5,19117,17.4,1497,117.3,5,765000,757
5,37000,24.52,1248,88.5,7,810000,343
4,35000,21.38,1396,88.7,5,890000,336
5,47350,25.2,1248,74.0,5,640000,781
4,44000,24.3,1248,88.5,5,950000,295
2,10000,20.3,1086,68.0,5,450000,139
6,70000,28.4,1248,74.0,5,500000,781
3,5436,18.6,1197,81.83,5,875000,906
2,30000,16.36,2179,120.0,7,1300000,273
10,71000,16.73,2495,218.0,5,1750000,118
5,25000,22.74,796,47.3,5,290000,778
3,12000,12.95,1999,152.88,5,1765000,10
7,100000,26.0,1498,98.6,5,550000,757
2,7131,14.99,1498,104.5,5,1099000,218
4,30500,24.12,1197,88.5,5,675000,17
3,20000,17.4,1197,81.86,5,795000,906
6,15000,22.74,796,47.3,5,295000,778
6,63000,25.8,1498,98.6,5,455000,362
5,55000,20.68,1995,188.0,5,2050000,54
3,23000,18.59,2993,261.49,5,5150000,118
4,40000,22.7,799,53.64,5,280000,75
5,30000,18.16,1196,86.8,5,550000,271
5,35000,28.09,1248,88.5,5,750000,346
2,6932,20.3,1086,68.07,5,650000,139
12,53000,16.0,1198,90.0,5,225000,175
8,50000,20.92,998,67.1,5,210000,778
5,38953,21.01,1197,81.8,5,611000,364
3,17362,18.6,1199,88.76,5,825000,362
6,56000,23.9,1582,126.2,5,585000,492
9,98078,20.54,1598,103.6,5,451000,247
6,7000,16.2,1199,74.0,5,615000,373
10,68000,20.36,1197,78.9,5,286000,410
8,130000,22.9,1248,74.0,5,420000,781
7,105000,15.6,1196,70.02,5,285000,271
4,8905,25.17,799,53.3,5,349000,306
4,80000,25.83,1498,99.0,5,520000,271
12,180000,12.8,2494,102.0,7,430000,545
8,40000,15.04,1598,103.6,5,385000,247
11,5022,10.37,2979,306.0,2,3100000,6
11,54000,17.4,1497,117.3,5,375000,757
7,98145,18.6,1197,85.8,5,380000,781
9,50000,20.77,1248,88.76,7,600000,343
3,40000,22.54,1396,88.73,5,620000,906
7,71000,26.2,998,58.2,5,370000,717
4,15000,22.7,799,53.64,5,250000,75
2,10351,13.38,2993,265.0,5,8100000,25
9,80000,22.9,1248,74.0,5,485000,781
3,13158,17.5,1373,91.1,7,950000,343
8,54000,22.9,1248,74.0,5,445000,781
3,12000,15.92,1591,121.3,5,1200000,492
8,225000,22.9,1248,74.0,5,450000,781
3,25000,17.19,1197,81.86,5,750000,906
4,27000,18.0,1497,117.6,5,1100000,757
12,120000,17.8,1086,63.0,5,90000,139
5,80000,12.4,2499,134.0,5,1050000,7
4,50000,20.51,998,67.04,5,315000,717
7,75000,11.5,2993,235.0,5,3100000,118
4,37015,18.6,1197,81.83,5,695000,906
3,20000,24.7,796,47.3,5,280000,778
7,20353,20.5,1598,103.5,5,521000,182
4,35000,24.04,999,67.0,5,435000,306
2,11000,22.77,1498,98.59,5,945000,374
3,25000,20.89,1197,81.8,5,492000,73
5,38000,12.62,2198,158.0,7,2250000,47
3,55000,19.5,1968,141.0,5,2000000,59
4,52000,24.3,1248,88.5,5,695000,295
5,42000,18.12,1995,190.0,5,2675000,118
6,23000,18.0,1497,117.3,5,800000,757
6,97247,19.67,1582,126.2,5,950000,336
11,54000,13.7,1798,157.75,5,449000,93
5,29052,14.74,1991,184.0,5,2800000,118
3,38000,21.4,1197,83.1,5,515000,364
6,34000,16.36,2179,187.7,5,2350000,52
6,20000,16.47,1198,74.0,5,499000,373
6,39600,25.8,1498,98.6,5,490000,362
5,35000,17.68,1968,174.33,5,3125000,64
5,59000,15.26,1598,103.5,5,650000,373
5,35000,19.81,1086,68.05,5,350000,410
7,40000,18.9,1197,82.0,5,495000,580
6,35000,15.4,2179,120.0,7,875000,273
5,70000,19.87,1461,83.8,5,600000,218
15,45000,14.84,2143,170.0,5,425000,118
8,15000,16.02,1373,93.7,7,550000,343
5,25000,18.15,1198,82.0,6,500000,66
6,100000,19.01,1461,108.45,5,470000,218
6,40000,15.1,2179,140.0,7,950000,330
9,79324,15.04,1598,103.6,5,490000,247
2,20000,24.3,1248,88.5,5,750000,295
5,90000,27.3,1498,98.6,5,545000,175
12,55000,18.9,998,67.1,5,160000,717
8,110000,19.87,1461,83.8,5,415000,218
7,69000,12.99,2494,100.0,7,895000,545
6,24000,23.0,1396,90.0,5,660000,906
4,61000,33.44,796,40.3,4,340000,778
7,64531,23.95,998,67.05,5,355000,778
3,40000,20.0,1461,83.8,5,900000,218
6,57000,18.9,998,67.1,5,425000,717
8,25000,7.5,4806,394.3,4,6500000,3
4,55000,16.2,1199,74.0,5,675000,373
4,44000,18.42,1995,182.46,5,1500000,10
4,35000,24.04,999,67.0,5,405000,306
6,120000,16.0,2179,140.0,7,945000,330
5,50000,22.74,796,47.3,5,250000,778
4,25000,16.55,2498,105.0,6,700000,62
2,20000,18.78,999,75.0,5,550000,373
12,50000,17.0,1197,80.0,5,280000,906
11,91000,22.0,1197,81.8,5,265000,781
7,52135,20.5,1598,103.5,5,610000,182
6,48000,25.8,1498,98.6,5,450000,362
8,87000,20.0,1399,68.0,5,415000,271
9,77450,13.93,2179,138.03,7,349000,100
8,88000,22.7,1498,89.84,5,460000,374
5,46774,18.7,1199,88.7,5,600000,175
11,45000,14.84,2143,170.0,5,740000,118
6,50000,15.1,2179,140.0,7,800000,330
3,50000,28.09,1248,88.5,5,702000,346
11,60000,20.36,1197,78.9,5,275000,410
8,52000,22.74,796,47.3,5,236000,778
6,33000,14.3,1598,103.52,5,575000,182
7,213000,14.0,2523,75.0,8,450000,273
3,40000,25.2,1248,74.0,5,725000,781
13,57000,19.81,1086,68.05,5,190000,410
2,9651,17.09,2993,261.4,4,6475000,18
7,57000,20.46,1461,83.8,5,740000,218
9,58700,16.47,1198,73.9,5,299000,373
6,30000,22.74,796,47.3,5,230000,778
10,110000,20.0,1399,68.0,5,200000,271
11,50000,16.47,1198,73.9,5,395000,373
6,81000,14.7,1798,177.5,5,1275000,59
3,41000,22.0,1197,81.8,5,574000,781
7,43000,17.1,1591,121.4,5,690000,492
4,38629,28.09,1248,88.5,5,725000,346
9,85000,12.05,2179,120.0,7,599000,273
11,71000,16.46,2993,258.0,5,1950000,37
2,35803,17.41,1956,167.68,5,2075000,19
4,47961,18.9,1197,81.86,5,550000,580
3,11113,20.65,1462,103.25,5,1015000,346
4,80000,22.7,799,53.64,5,259000,75
6,42000,17.4,1497,117.3,5,550000,757
6,69000,18.9,1197,82.0,5,485000,580
6,90000,20.51,998,67.04,5,350000,717
5,33000,15.85,1499,110.4,5,550000,374
6,15000,17.4,1497,117.3,5,875000,757
5,72000,16.0,2179,140.0,7,1245000,330
2,30000,28.4,1248,74.0,5,875000,781
4,75000,20.4,1197,83.11,5,475000,781
3,30000,24.3,1248,88.5,5,711000,295
4,25000,18.0,1497,117.6,5,1050000,757
4,40000,18.12,1196,86.8,5,500000,271
3,59311,28.4,1248,74.0,5,800000,781
9,77000,23.0,1396,90.0,5,359000,906
7,53000,23.95,998,67.05,5,290000,778
13,80000,16.1,1298,88.2,5,220000,781
3,56000,26.08,1462,91.19,7,900000,343
3,30000,18.6,1197,81.86,5,850000,906
4,28100,22.7,799,53.64,5,270000,75
4,56100,24.0,1396,88.76,5,750000,492
2,40000,22.1,1396,88.7,5,1100000,336
2,20000,19.01,1462,103.2,6,1000000,7
7,44000,12.99,2494,100.6,7,1550000,545
7,65000,16.09,1995,184.0,5,2025000,23
13,60000,19.7,796,46.3,5,91000,778
2,50000,17.3,1497,121.0,8,1450000,24
7,40000,16.47,1198,74.0,5,575000,373
4,20000,17.01,1591,121.3,5,875000,492
3,50000,28.4,1248,74.0,5,700000,781
9,75750,20.36,1197,78.9,5,325000,410
2,33000,12.9,2755,174.5,7,3300000,187
5,29000,18.9,1197,82.0,5,525000,580
4,60000,19.87,1461,83.8,5,850000,218
10,80930,17.5,1197,85.8,5,400000,890
4,68000,15.4,1997,120.0,7,985000,273
5,110000,24.52,1248,88.5,7,850000,343
2,4000,12.83,2179,147.5,7,4750000,51
11,22000,15.37,1196,73.0,5,130000,125
2,8500,23.01,999,67.0,5,440000,306
3,20833,18.6,1199,88.76,5,825000,362
6,71000,17.1,1591,121.3,5,635000,492
6,25000,18.12,1995,190.0,5,2499000,118
4,49600,23.1,998,67.04,5,390000,237
7,81747,18.6,1199,88.76,5,400000,362
6,32900,23.95,998,67.1,5,350000,778
2,34000,26.8,1462,103.0,7,925000,343
6,45000,17.05,1995,184.0,5,1300000,54
7,82000,20.36,1197,78.9,5,385000,410
11,63500,15.6,1196,70.0,5,240000,271
8,72000,19.81,1086,68.05,5,265000,410
9,43000,22.54,1396,88.76,5,400000,906
7,41000,18.88,1995,184.0,5,1650000,152
10,46000,17.01,1591,121.3,5,495000,492
8,40000,20.51,998,67.04,5,385000,717
2,25000,18.6,1197,81.83,5,795000,906
12,56000,11.74,1796,186.0,5,649000,118
5,70000,17.01,1582,126.2,5,1150000,336
7,89504,23.4,1248,74.0,5,595000,890
4,30000,23.95,998,67.05,5,360000,778
9,57500,14.4,1598,103.6,5,350000,247
5,63000,20.14,1498,88.0,5,655000,373
2,9000,25.6,1498,97.9,5,1300000,757
7,59000,13.7,1997,153.86,5,1525000,28
10,91000,11.5,2982,171.0,7,1175000,187
5,68000,23.95,998,67.05,5,325000,778
4,20000,13.0,1591,121.3,5,1035000,336
8,70000,18.5,1197,82.9,5,330000,906
3,45000,22.0,1197,81.8,5,645000,781
8,72000,20.88,1196,61.7,5,325000,125
3,25000,24.3,1248,88.5,5,985000,295
5,50000,19.6,1461,108.45,5,1050000,218
11,75900,14.84,2143,170.0,5,850000,118
6,68000,19.87,1461,83.8,5,497000,218
4,68678,21.19,1396,88.76,5,751000,906
6,33000,13.0,2143,201.1,5,2450000,125
5,25166,19.81,1086,68.05,5,375000,410
9,50000,12.3,1796,185.0,5,1349000,125
12,65000,17.0,1497,118.0,5,275000,757
10,30000,8.6,5998,552.0,4,8100000,3
8,61000,20.46,1461,83.8,5,675000,218
6,50000,20.73,1373,91.1,5,700000,346
12,80661,17.0,1497,118.0,5,390000,757
5,70000,18.15,1198,82.0,6,275000,66
8,160000,12.99,2494,100.0,8,1175000,545
6,51000,17.8,1497,117.3,5,525000,757
3,35000,18.9,1197,81.86,5,550000,580
10,55000,14.21,2143,203.0,5,1299000,125
11,27284,16.1,1197,85.0,5,291000,781
2,9001,18.69,1462,103.0,7,1059000,343
13,80000,17.92,1086,62.1,5,120000,139
14,74000,13.5,2179,115.0,5,275000,273
9,90000,17.68,1968,174.33,5,1250000,64
5,70000,12.99,2494,100.6,7,945000,545
4,110000,22.54,1396,88.73,5,800000,906
3,20180,24.3,1248,88.5,5,975000,295
9,79000,17.8,1248,75.0,5,369000,781
10,170000,19.3,1248,73.9,5,270000,890
6,50000,14.0,2179,138.1,7,625000,100
2,65972,20.5,1582,126.2,5,1360000,336
5,65000,24.3,1248,88.5,5,751000,295
5,26957,25.17,799,53.3,5,365000,306
13,91000,16.0,1493,106.0,5,235000,757
2,10000,21.01,1197,81.8,5,550000,364
